id	name	type	population
310M200US16300	Cedar Rapids Metro Area (IA)	msa	260033
310M200US48900	Wilmington Metro Area (NC)	msa	259815
0500000US08123	"Weld County, CO"	county	258780
310M200US24540	Greeley Metro Area (CO)	msa	258780
0500000US06047	"Merced County, CA"	county	258707
310M200US32900	Merced Metro Area (CA)	msa	258707
0500000US53067	"Thurston County, WA"	county	256080
310M200US36500	Olympia Metro Area (WA)	msa	256080
0500000US22017	"Caddo Parish, LA"	county	255551
310M200US47380	Waco Metro Area (TX)	msa	255035
310M200US29700	Laredo Metro Area (TX)	msa	254829
0500000US48479	"Webb County, TX"	county	254829
0500000US06041	"Marin County, CA"	county	254643
310M200US11100	Amarillo Metro Area (TX)	msa	254583
1600000US1825000	"Fort Wayne, IN"	place	254435
310M200US25180	Hagerstown Metro Area (MD-WV)	msa	254247
310M200US31340	Lynchburg Metro Area (VA)	msa	253959
0500000US26077	"Kalamazoo County, MI"	county	252763
0500000US53035	"Kitsap County, WA"	county	252687
310M200US14740	Bremerton Metro Area (WA)	msa	252687
0500000US48245	"Jefferson County, TX"	county	252157
1600000US3436000	"Jersey City, NJ"	place	251717
0500000US55009	"Brown County, WI"	county	250597
310M200US13780	Binghamton Metro Area (NY)	msa	250087
0500000US12001	"Alachua County, FL"	county	249848
1600000US0613392	"Chula Vista, CA"	place	248048
0500000US24025	"Harford County, MD"	county	246664
1600000US1263000	"St. Petersburg, FL"	place	246642
0500000US28049	"Hinds County, MS"	county	246300
1600000US1253000	"Orlando, FL"	place	244931
310M200US49420	Yakima Metro Area (WA)	msa	244654
0500000US53077	"Yakima County, WA"	county	244654
1600000US5157000	"Norfolk, VA"	place	244090
0500000US51710	"Norfolk city, VA"	county	244090
310M200US18880	Crestview Metro Area (FL)	msa	242442
0500000US37021	"Buncombe County, NC"	county	241801
0500000US27163	"Washington County, MN"	county	241315
1600000US0412000	"Chandler, AZ"	place	241096
1600000US4841464	"Laredo, TX"	place	240524
0500000US42041	"Cumberland County, PA"	county	237449
1600000US5548000	"Madison, WI"	place	237395
0500000US48309	"McLennan County, TX"	county	237316
0500000US39099	"Mahoning County, OH"	county	237033
0500000US22103	"St. Tammany Parish, LA"	county	236832
0500000US24021	"Frederick County, MD"	county	236668
1600000US3719000	"Durham, NC"	place	234922
0500000US36065	"Oneida County, NY"	county	234206
310M200US45820	Topeka Metro Area (KS)	msa	234089
0500000US49057	"Weber County, UT"	county	233871
310M200US43620	Sioux Falls Metro Area (SD)	msa	233750
1600000US4845000	"Lubbock, TX"	place	233162
310M200US16580	Champaign Metro Area (IL)	msa	233039
1600000US3775000	"Winston-Salem, NC"	place	232219
310M200US31420	Macon Metro Area (GA)	msa	232202
310M200US46220	Tuscaloosa Metro Area (AL)	msa	231934
310M200US17780	College Station Metro Area (TX)	msa	231417
0500000US45091	"York County, SC"	county	230934
1600000US4829000	"Garland, TX"	place	230177
1600000US0427820	"Glendale, AZ"	place	230047
0500000US39085	"Lake County, OH"	county	229850
1600000US2205000	"Baton Rouge, LA"	place	229400
0500000US01101	"Montgomery County, AL"	county	228980
1600000US1230000	"Hialeah, FL"	place	228943
1600000US3260600	"Reno, NV"	place	228442
0500000US05007	"Benton County, AR"	county	227439
310M200US11540	Appleton Metro Area (WI)	msa	227301
310M200US16620	Charleston Metro Area (WV)	msa	226180
0500000US51550	"Chesapeake city, VA"	county	225597
1600000US5116000	"Chesapeake, VA"	place	225597
0500000US29047	"Clay County, MO"	county	225116
0500000US22055	"Lafayette Parish, LA"	county	224719
1600000US3254600	"Paradise, NV"	place	221638
1600000US0465000	"Scottsdale, AZ"	place	221283
1600000US0636770	"Irvine, CA"	place	221266
0500000US36091	"Saratoga County, NY"	county	221169
1600000US4837000	"Irving, TX"	place	220856
310M200US16820	Charlottesville Metro Area (VA)	msa	220802
310M200US17020	Chico Metro Area (CA)	msa	220542
0500000US06007	"Butte County, CA"	county	220542
1600000US3251800	"North Las Vegas, NV"	place	219725
0500000US29099	"Jefferson County, MO"	county	219636
0500000US13057	"Cherokee County, GA"	county	218277
1600000US0626000	"Fremont, CA"	place	218172
310M200US17200	Claremont Micro Area (NH-VT)	msa	217946
1600000US0427400	"Gilbert, AZ"	place	215683
0500000US36063	"Niagara County, NY"	county	215465
310M200US12700	Barnstable Town Metro Area (MA)	msa	215449
0500000US25001	"Barnstable County, MA"	county	215449
310M200US30980	Longview Metro Area (TX)	msa	215406
0500000US39165	"Warren County, OH"	county	215274
0500000US51013	"Arlington County, VA"	county	214861
1600000US5103000	"Arlington, VA"	place	214861
0500000US42069	"Lackawanna County, PA"	county	214275
310M200US22020	Fargo Metro Area (ND-MN)	msa	213718
0500000US19113	"Linn County, IA"	county	213425
310M200US15540	Burlington Metro Area (VT)	msa	212640
1600000US0107000	"Birmingham, AL"	place	212295
0500000US48423	"Smith County, TX"	county	212227
310M200US46340	Tyler Metro Area (TX)	msa	212227
0500000US04025	"Yavapai County, AZ"	county	211968
310M200US39140	Prescott Metro Area (AZ)	msa	211968
1600000US0665000	"San Bernardino, CA"	place	211528
0500000US35013	"Doña Ana County, NM"	county	211175
310M200US29740	Las Cruces Metro Area (NM)	msa	211175
310M200US44100	Springfield Metro Area (IL)	msa	210956
1600000US3663000	"Rochester, NY"	place	210624
1600000US1608830	"Boise City, ID"	place	209726
1600000US5367000	"Spokane, WA"	place	209478
0500000US39155	"Trumbull County, OH"	county	208792
310M200US40340	Rochester Metro Area (MN)	msa	208641
310M200US26380	Houma Metro Area (LA)	msa	208623
0500000US42125	"Washington County, PA"	county	208047
0500000US05143	"Washington County, AR"	county	207911
1600000US5167000	"Richmond, VA"	place	207878
0500000US51760	"Richmond city, VA"	county	207878
0500000US37071	"Gaston County, NC"	county	207263
0500000US37129	"New Hanover County, NC"	county	206403
0500000US13151	"Henry County, GA"	county	206349
310M200US22500	Florence Metro Area (SC)	msa	205739
0500000US37179	"Union County, NC"	county	205426
1600000US1921000	"Des Moines, IA"	place	205415
310M200US32780	Medford Metro Area (OR)	msa	205117
0500000US41029	"Jackson County, OR"	county	205117
1600000US0151000	"Montgomery, AL"	place	204760
0500000US72021	"Bayamón Municipio, PR"	county	204725
310M200US29200	Lafayette Metro Area (IN)	msa	204560
0500000US53073	"Whatcom County, WA"	county	203211
310M200US13380	Bellingham Metro Area (WA)	msa	203211
1600000US0648354	"Modesto, CA"	place	202629
0500000US17019	"Champaign County, IL"	county	202428
0500000US06113	"Yolo County, CA"	county	202288
1600000US3722920	"Fayetteville, NC"	place	201755
0500000US04015	"Mohave County, AZ"	county	201680
310M200US29420	Lake Havasu City Metro Area (AZ)	msa	201680
0500000US13245	"Richmond County, GA"	county	201081
1600000US5370000	"Tacoma, WA"	place	200890
1600000US2270000	"Shreveport, LA"	place	200715
0500000US10005	"Sussex County, DE"	county	200632
0500000US27137	"St. Louis County, MN"	county	200327
310M200US29340	Lake Charles Metro Area (LA)	msa	200317
310M200US27740	Johnson City Metro Area (TN)	msa	199583
1600000US0654652	"Oxnard, CA"	place	199574
0500000US36007	"Broome County, NY"	county	199298
1600000US3901000	"Akron, OH"	place	199038
0500000US04027	"Yuma County, AZ"	county	199026
310M200US49740	Yuma Metro Area (AZ)	msa	199026
310M200US40980	Saginaw Metro Area (MI)	msa	198841
0500000US26145	"Saginaw County, MI"	county	198841
1600000US1703012	"Aurora, IL"	place	198726
1600000US0624680	"Fontana, CA"	place	198692
0500000US18039	"Elkhart County, IN"	county	198662
310M200US21140	Elkhart Metro Area (IN)	msa	198662
0500000US39025	"Clermont County, OH"	county	198417
0500000US01117	"Shelby County, AL"	county	198366
0500000US17167	"Sangamon County, IL"	county	198269
0500000US23031	"York County, ME"	county	198220
310M200US11640	Arecibo Metro Area (PR)	msa	197661
0500000US48041	"Brazos County, TX"	county	197642
1600000US3684000	"Yonkers, NY"	place	197493
0500000US12109	"St. Johns County, FL"	county	197115
0500000US01125	"Tuscaloosa County, AL"	county	196824
1600000US1304204	"Augusta-Richmond County, GA"	place	196395
1600000US0649270	"Moreno Valley, CA"	place	196234
1600000US0150000	"Mobile, AL"	place	195116
1600000US0541000	"Little Rock, AR"	place	195092
310M200US39540	Racine Metro Area (WI)	msa	195045
0500000US55101	"Racine County, WI"	county	195045
0500000US13215	"Muscogee County, GA"	county	194949
1600000US1319000	"Columbus, GA"	place	194949
310M200US12020	Athens Metro Area (GA)	msa	194878
0500000US22019	"Calcasieu Parish, LA"	county	193528
1600000US0630000	"Glendale, CA"	place	193381
1600000US0636000	"Huntington Beach, CA"	place	193197
1600000US4803000	"Amarillo, TX"	place	193153
0500000US12019	"Clay County, FL"	county	192665
0500000US54039	"Kanawha County, WV"	county	192311
0500000US16027	"Canyon County, ID"	county	192153
310M200US25940	Hilton Head Island Metro Area (SC)	msa	190762
0500000US28047	"Harrison County, MS"	county	190756
310M200US41060	St. Cloud Metro Area (MN)	msa	189809
1600000US2634000	"Grand Rapids, MI"	place	189735
0500000US47187	"Williamson County, TN"	county	188935
310M200US45860	Torrington Micro Area (CT)	msa	188629
0500000US09005	"Litchfield County, CT"	county	188629
0500000US45007	"Anderson County, SC"	county	188480
1600000US4967000	"Salt Lake City, UT"	place	188141
310M200US14010	Bloomington Metro Area (IL)	msa	187751
0500000US17143	"Peoria County, IL"	county	187117
310M200US19300	Daphne Metro Area (AL)	msa	187114
0500000US01003	"Baldwin County, AL"	county	187114
0500000US15001	"Hawaii County, HI"	county	187044
310M200US25900	Hilo Micro Area (HI)	msa	187044
310M200US37460	Panama City Metro Area (FL)	msa	186497
1600000US3271400	"Sunrise Manor, NV"	place	186395
0500000US12091	"Okaloosa County, FL"	county	185852
0500000US42019	"Butler County, PA"	county	184535
0500000US45015	"Berkeley County, SC"	county	184366
1600000US7206593	"Bayamón, PR"	place	184236
1600000US1270600	"Tallahassee, FL"	place	183638
1600000US3268585	"Spring Valley, NV"	place	183078
0500000US13117	"Forsyth County, GA"	county	182916
0500000US13139	"Hall County, GA"	county	182841
310M200US23580	Gainesville Metro Area (GA)	msa	182841
310M200US47580	Warner Robins Metro Area (GA)	msa	182461
0500000US26093	"Livingston County, MI"	county	182402
1600000US0137000	"Huntsville, AL"	place	182317
310M200US28740	Kingston Metro Area (NY)	msa	182086
0500000US36111	"Ulster County, NY"	county	182086
1600000US2582000	"Worcester, MA"	place	181901
0500000US37025	"Cabarrus County, NC"	county	181415
0500000US51700	"Newport News city, VA"	county	181025
1600000US5156000	"Newport News, VA"	place	181025
0500000US06017	"El Dorado County, CA"	county	180982
1600000US4740000	"Knoxville, TN"	place	180830
0500000US18163	"Vanderburgh County, IN"	county	180233
0500000US37133	"Onslow County, NC"	county	179935
310M200US27340	Jacksonville Metro Area (NC)	msa	179935
0500000US53005	"Benton County, WA"	county	178992
310M200US13980	Blacksburg Metro Area (VA)	msa	178865
0500000US20177	"Shawnee County, KS"	county	178378
1600000US4830464	"Grand Prairie, TX"	place	178195
0500000US39041	"Delaware County, OH"	county	178139
1600000US4459000	"Providence, RI"	place	178056
0500000US55087	"Outagamie County, WI"	county	178013
0500000US06089	"Shasta County, CA"	county	177966
310M200US39820	Redding Metro Area (CA)	msa	177966
1600000US4810768	"Brownsville, TX"	place	177795
0500000US47125	"Montgomery County, TN"	county	177640
1600000US0669088	"Santa Clarita, CA"	place	177366
310M200US33740	Monroe Metro Area (LA)	msa	177217
1600000US2053775	"Overland Park, KS"	place	176520
0500000US18157	"Tippecanoe County, IN"	county	175628
310M200US27900	Joplin Metro Area (MO)	msa	175355
310M200US20940	El Centro Metro Area (CA)	msa	175201
0500000US06025	"Imperial County, CA"	county	175201
1600000US2836000	"Jackson, MS"	place	173997
0500000US72031	"Carolina Municipio, PR"	county	173994
0500000US39103	"Medina County, OH"	county	173252
0500000US12053	"Hernando County, FL"	county	173119
0500000US46099	"Minnehaha County, SD"	county	173108
1600000US0629000	"Garden Grove, CA"	place	172785
310M200US45460	Terre Haute Metro Area (IN)	msa	172368
0500000US37101	"Johnston County, NC"	county	172321
0500000US17113	"McLean County, IL"	county	171240
0500000US26121	"Muskegon County, MI"	county	171153
310M200US34740	Muskegon Metro Area (MI)	msa	171153
0500000US12005	"Bay County, FL"	county	170704
310M200US24780	Greenville Metro Area (NC)	msa	170485
0500000US37147	"Pitt County, NC"	county	170485
0500000US42007	"Beaver County, PA"	county	170382
1600000US4714000	"Chattanooga, TN"	place	170246
1600000US0653322	"Oceanside, CA"	place	169407
1600000US0670098	"Santa Rosa, CA"	place	169005
0500000US42089	"Monroe County, PA"	county	168947
310M200US20700	East Stroudsburg Metro Area (PA)	msa	168947
1600000US1224000	"Fort Lauderdale, FL"	place	168603
310M200US43580	Sioux City Metro Area (IA-NE-SD)	msa	168526
310M200US47940	Waterloo Metro Area (IA)	msa	168271
0500000US55139	"Winnebago County, WI"	county	167860
310M200US36780	Oshkosh Metro Area (WI)	msa	167860
1600000US0659451	"Rancho Cucamonga, CA"	place	167743
310M200US49700	Yuba City Metro Area (CA)	msa	167361
0500000US24013	"Carroll County, MD"	county	167261
0500000US19163	"Scott County, IA"	county	167080
0500000US39089	"Licking County, OH"	county	167065
0500000US55059	"Kenosha County, WI"	county	166874
1600000US1258715	"Port St. Lucie, FL"	place	166641
310M200US10180	Abilene Metro Area (TX)	msa	166202
310M200US17860	Columbia Metro Area (MO)	msa	165776
0500000US29019	"Boone County, MO"	county	165776
1600000US0653896	"Ontario, CA"	place	165702
0500000US09007	"Middlesex County, CT"	county	165690
0500000US44003	"Kent County, RI"	county	165628
0500000US45013	"Beaufort County, SC"	county	165354
0500000US18127	"Porter County, IN"	county	165168
310M200US20100	Dover Metro Area (DE)	msa	165030
0500000US10001	"Kent County, DE"	county	165030
1600000US0473000	"Tempe, AZ"	place	164742
0500000US48209	"Hays County, TX"	county	164144
1600000US5374060	"Vancouver, WA"	place	164111
0500000US28033	"DeSoto County, MS"	county	163975
0500000US47165	"Sumner County, TN"	county	163724
0500000US39133	"Portage County, OH"	county	163387
0500000US37057	"Davidson County, NC"	county	162975
0500000US72113	"Ponce Municipio, PR"	county	162793
0500000US31153	"Sarpy County, NE"	county	162728
0500000US39057	"Greene County, OH"	county	162588
310M200US20740	Eau Claire Metro Area (WI)	msa	162464
0500000US26147	"St. Clair County, MI"	county	161865
0500000US45003	"Aiken County, SC"	county	161710
0500000US37097	"Iredell County, NC"	county	161297
310M200US39460	Punta Gorda Metro Area (FL)	msa	161276
0500000US12015	"Charlotte County, FL"	county	161276
1600000US2970000	"Springfield, MO"	place	161189
310M200US14020	Bloomington Metro Area (IN)	msa	161101
310M200US13740	Billings Metro Area (MT)	msa	160991
0500000US21117	"Kenton County, KY"	county	160828
310M200US13460	Bend Metro Area (OR)	msa	160565
0500000US41017	"Deschutes County, OR"	county	160565
310M200US14540	Bowling Green Metro Area (KY)	msa	160455
0500000US55105	"Rock County, WI"	county	160345
310M200US27500	Janesville Metro Area (WI)	msa	160345
310M200US27100	Jackson Metro Area (MI)	msa	160126
0500000US26075	"Jackson County, MI"	county	160126
0500000US08101	"Pueblo County, CO"	county	160048
310M200US39380	Pueblo Metro Area (CO)	msa	160048
0500000US36083	"Rensselaer County, NY"	county	159565
0500000US25015	"Hampshire County, MA"	county	159267
1600000US1210275	"Cape Coral, FL"	place	158415
0500000US20209	"Wyandotte County, KS"	county	158348
1600000US7214290	"Carolina, PR"	place	157717
1600000US4659020	"Sioux Falls, SD"	place	157675
0500000US50007	"Chittenden County, VT"	county	157637
1600000US0640130	"Lancaster, CA"	place	157368
0500000US34011	"Cumberland County, NJ"	county	157342
310M200US47220	Vineland Metro Area (NJ)	msa	157342
1600000US1255775	"Pembroke Pines, FL"	place	157324
1600000US4123850	"Eugene, OR"	place	157318
310M200US10500	Albany Metro Area (GA)	msa	157177
1600000US0454050	"Peoria, AZ"	place	157152
1600000US4164900	"Salem, OR"	place	156937
0500000US47163	"Sullivan County, TN"	county	156741
310M200US27980	Kahului Metro Area (HI)	msa	156704
0500000US15009	"Maui County, HI"	county	156633
0500000US26021	"Berrien County, MI"	county	156290
310M200US35660	Niles Metro Area (MI)	msa	156290
310M200US26980	Iowa City Metro Area (IA)	msa	155868
0500000US12113	"Santa Rosa County, FL"	county	155579
0500000US13021	"Bibb County, GA"	county	155524
1600000US0622020	"Elk Grove, CA"	place	155350
1600000US0616350	"Corona, CA"	place	155227
0500000US36093	"Schenectady County, NY"	county	154821
0500000US22073	"Ouachita Parish, LA"	county	154641
310M200US44300	State College Metro Area (PA)	msa	154460
0500000US42027	"Centre County, PA"	county	154460
0500000US37035	"Catawba County, NC"	county	154432
310M200US10780	Alexandria Metro Area (LA)	msa	154147
0500000US38017	"Cass County, ND"	county	154080
1600000US0655156	"Palmdale, CA"	place	153885
310M200US36860	Ottawa Micro Area (IL)	msa	153816
310M200US19460	Decatur Metro Area (AL)	msa	153682
